DOI,file
10.1016/j.jcou.2014.02.002,2b4a5e1f-ea4b-4047-b021-cc47179fc57f.pdf
10.1016/j.jcou.2014.06.003,78d321b2-15e6-4786-a99f-014ae5daf6f5.pdf
10.1016/j.jcou.2015.06.001,e1fb62ad-dd67-4cc0-8f5c-f3c90b8d8ceb.pdf
10.1016/j.jcou.2015.02.005,ca9c5500-a0c3-4830-89fb-5c0eb240b4d5.pdf
10.1016/j.jcou.2015.09.001,cbef20d3-1662-40a1-9305-ba105ec64d63.pdf
10.1016/j.jcou.2015.10.004,c725d9f1-d3b6-4d6a-ac3e-e0d0addbf6c7.pdf
10.1016/j.jcou.2016.04.006,d125131b-59d6-484b-abdc-05b68772c0a2.pdf
10.1016/j.jcis.2015.01.017,df26b2b5-1a4f-410a-b21a-ed255fc03b51.pdf
10.1016/j.jcis.2014.11.039,4fbf01fc-3822-42c6-befd-408afb2f5b7b.pdf
10.1016/j.jcis.2015.11.022,6c9cdaeb-c4d7-4c23-b6a6-3c8552b1341c.pdf
10.1039/C4TA03128H,82b89af0-28b1-403f-aa2c-2189155d41e6.pdf
10.1039/C4TA02192D,36a13db6-f371-4b30-a08d-ebd966f80f12.pdf
10.1039/C4TA01494D,8ce0292f-896a-4e20-96db-1e9f7d00c5f2.pdf
10.1039/C4TA00105B,082801c1-aba4-4eb4-899d-1efa3ce8de03.pdf
10.1039/C3TA15262F,28504cca-278a-4cb7-90f3-26fef22fb4d5.pdf
10.1039/C3TA14493C,7b66c21a-eadd-41f5-bc8f-38c9d2362d8b.pdf
10.1039/C4TA06295G,2b421e08-dafe-4500-bba6-61830ac1388d.pdf
10.1039/C5TA05503B,445112c6-15a5-4756-94cf-9335d02f81f1.pdf
10.1016/0304-5102(92)80238-C,9a1b9ada-3f61-4863-b33a-cab5ca21bebe.pdf
10.1016/j.molcata.2015.10.034,9e3ba1bd-b763-4070-be01-546a7d15dd38.pdf
10.1007/s12274-016-1087-9,a54941fd-619d-42f8-a0b3-b97ff31f208e.pdf
10.1016/1010-6030(91)90033-P,1cd794d5-ae6a-418c-afad-9582cf0faa77.pdf
10.1016/1010-6030(92)85112-8,2f197be6-d61b-4d33-8618-dfe5919c844d.pdf
10.1016/1010-6030(93)80023-3,15165a8d-ac91-4066-a7d6-5fc5b203a191.pdf
sin_doi_4,c8deb8d4-2d82-4222-aa2c-0e703e41f125.pdf
10.1021/j100105a001,e4fc2a23-06ed-42a2-9fa2-6c1442b317e4.pdf
10.1021/j100062a035,2ddcc79d-58ff-46b6-9f3d-ef9ad48d3183.pdf
10.1021/j100190a057,c037b83e-59cf-46d7-bdf2-e0871e9f1a19.pdf
10.1021/jp512797t,daf9c33b-c8e5-4a35-a9be-99090e3600d5.pdf
10.1016/S1002-0721(14)60540-8,9b3843dd-36b6-453a-bad5-f949b58faede.pdf
10.1016/j.jscs.2013.08.003,9e07a82e-63e7-415a-8bf6-3f36ac1ddb9f.pdf
10.1021/ja506433k,29b8760c-34b9-4d6e-98b8-3bc46899f78d.pdf
10.1021/jacs.5b08773,69a3b55d-1a62-4843-972b-b3a881cc4dc0.pdf
10.1021/jacs.6b01997,3ae7f244-d4f0-4569-8b04-13a8deb310d9.pdf
10.1016/j.jtice.2013.09.013,f0bcda83-d5b4-4aa5-96a5-df292169d9a6.pdf
10.1016/j.jlumin.2014.04.040,72c3d28a-d68d-4eef-bcba-ce131536315f.pdf
10.1016/j.matlet.2014.08.078,fcbd951a-ebf4-4f12-ad66-354a3f0c632a.pdf
10.1016/j.matlet.2016.03.122,28777b2a-586f-4369-8b34-685da30b449b.pdf
10.1016/j.materresbull.2014.04.012,bbd85656-8b1c-488c-8a02-f55a1a0f0b0d.pdf
10.1016/j.materresbull.2015.03.064,1d2c69bd-2abc-4c5b-b5b4-afc9ce366bd8.pdf
10.1016/j.mseb.2015.08.003,b67ff4d4-1c9f-4c56-b5e0-b15ee969b253.pdf
10.3390/molecules20010396,98a212ed-492f-4155-a829-5e498fb6c8c7.pdf
10.3390/molecules201018847,3fb91c70-c3ff-46a1-92c5-4fdcafa7a35f.pdf
10.1016/j.nanoen.2015.03.014,e9c168c6-a10d-4399-b250-358d9506e35d.pdf
10.1016/j.nanoen.2015.11.010,16675bcc-bbe9-4300-8874-95d1230b786f.pdf
10.1016/j.nanoen.2016.04.049,88f32e8a-f489-4e7e-aaa9-ab05b7c3c762.pdf
10.1007/s12274-014-0514-z,6e3d2de5-ad28-47fa-9f07-6cdaef70e42b.pdf
10.1007/s12274-014-0564-2,8acd42d5-31b1-40a1-bd0e-f8591647b33e.pdf
10.1039/C2NR31718D,8a4a3ce9-d9df-408c-b3d6-c2a273e3457f.pdf
10.1039/C4NR02450H,0147d277-4577-4223-ae36-4fe562827603.pdf
10.1039/C4NR01490A,976886a6-74da-48ce-a359-035a0d9ba544.pdf
10.1039/C3NR05219B,69948e5f-d7f5-4f77-bdfc-450e3c67fd2c.pdf
10.1039/c4nr05371k,07457b7b-83c2-4d27-b482-6ce38fc88569.pdf
10.1039/C5NR03712C,e4dd6bad-65af-4262-a4aa-4b390723f4b9.pdf
10.1186/1556-276X-9-272,562ba7b5-036f-4d5d-8967-8090c6c52309.pdf
10.1186/1556-276X-9-158,1f625e59-02d9-4576-92d4-b3beed60f0af.pdf
10.1088/0957-4484/25/16/165402,36054d8f-1d40-4712-b7de-d6484997c9a1.pdf
10.1038/327506a0,d22f3750-146d-4f12-955e-dbc0787e74de.pdf
10.1038/277637a0,dfcaec98-2c51-4732-b77a-02738da17743.pdf
10.1016/j.optmat.2015.11.015,8ac188b4-0833-43a1-b6d0-47c94eee5960.pdf
10.1039/c4pp00407h,31119960-177a-4538-98d4-a173d5d5cd0e.pdf
10.1039/C4PP00252K,67365405-1448-45b0-a20b-3c4d9a0e131f.pdf
10.1016/j.physe.2015.12.001,33cde60a-0469-436d-8f90-867b08e11b44.pdf
10.1039/C4CP00133H,7ffd5eed-b26a-4f98-a9b9-b3319d61f533.pdf
10.1039/C5CP00647C,0cf4c4de-a0bb-491c-b548-a7f60cf9dfa2.pdf
10.1039/C5CP07148H,c0974601-f589-43a0-838d-ae9bde52aca0.pdf
10.1016/j.powtec.2014.04.004,64d4decc-f3c6-4f4e-ae5b-5823bc4b6c31.pdf
10.1007/s11144-015-0911-7,5c5a68b8-dc6e-4a0c-a791-a47b55b324a5.pdf
10.1039/C4RA02561J,ed5bab7a-cf68-4d56-bb9f-ff8d545fd4c4.pdf
10.1039/C4RA06828A,9e2b7da4-1527-442c-b542-d780007c07aa.pdf
10.1039/C4RA10670A,8220acdc-6b51-4e07-87d0-e30421e06c5e.pdf
10.1039/C4RA06565D,b3086714-161d-408b-8916-34692dcad210.pdf
10.1039/C4RA13593H,6d49d1b8-c9cf-47db-b836-e29513c347d2.pdf
10.1039/C4RA15605F,961f1e83-4009-4081-80ea-74bef9e7b166.pdf
10.1039/C5RA17882G,8285fa24-c749-4d43-95d0-3c038043ba4a.pdf
10.1039/C5RA14374H,b78bc632-c49f-46b0-b8a1-f8a356015a05.pdf
10.1039/C5RA16870H,ce51cb78-695f-4c38-8def-aae268b89d44.pdf
10.1039/C5RA21888H,618da0a2-1e0d-49c2-ae70-47064c0e6bab.pdf
10.1039/C6RA02958B,9c648d57-c37c-4822-8c5a-1478f0a72172.pdf
10.1039/C6RA02763F,67b9f31f-9983-41ae-b39d-5600630cc1a4.pdf
10.1038/srep23684,af383195-7c26-41ec-a03b-8354165ccb3a.pdf
10.1002/smll.201500926,b03454eb-96c5-4da0-8c6f-cb7ee0ebb21e.pdf
10.1016/0038-092X(94)90480-4,35f69473-973d-4049-b2cb-b444f2918b0b.pdf
10.1016/j.solmat.2013.11.034,fff23283-72bb-478b-b966-7f735017fd84.pdf
10.1016/0165-1633(84)90010-8,d2449a21-f0e7-4575-83a7-1b1f68bed6a0.pdf
10.1007/s11237-013-9311-0,f6d0ddee-a5c1-4677-a6fb-e0691d27e21a.pdf
10.1007/s11237-014-9362-x,6233f561-1f4e-42e4-b8a9-c2cbdcf81b44.pdf
10.1007/s11237-014-9348-8,92bafa8c-599f-488b-8192-e1702bb45b93.pdf
10.1021/acsami.5b09901,0e9919b9-b8f0-4673-9d9a-172c75692a63.pdf
10.1021/acsami.5b11836,c0b8dba0-5376-4fe7-9fc9-a2597d01dd28.pdf
10.1021/acsami.6b03472,a6e4dc71-ba94-43d8-9833-8da9d89c7341.pdf
10.1021/acscatal.9b00862,9bae0f4d-f71e-4c65-b1d5-53087078f401.pdf
10.1021/acscatal.8b03975,e07378dc-6e64-4129-9635-7a2d3a474961.pdf
10.1021/acscatal.8b04975,5e7808cd-5d4c-4e72-9951-ad5f0e8e50ed.pdf
10.1007/s11270-018-3881-3,e5e1c191-fa0e-4e7d-8908-e308f01c5440.pdf
10.1021/acssuschemeng.8b03168,b52d1957-0d97-4684-8b78-81fd70335964.pdf
10.1002/adfm.201804284,ec510f19-0c3f-49c8-8143-0c5bb9a747fd.pdf
10.1002/adma.201601387,75fc9be7-2dba-4af9-9448-38b82e36eb9f.pdf
10.1002/admi.201801062,51f4281b-6503-452b-896c-1d8f8cd80be3.pdf
10.1002/adom.201800911,2cd96774-2589-4b15-bca5-1a81c951d2b7.pdf
10.17576/mjas-2017-2101-19,ea508a9e-2d5c-43ca-a798-ed0b64c561d3.pdf
10.1002/anie.201812790,7b1c20a8-a295-437d-8797-a0da876a4455.pdf
10.1002/anie.201903027,d31c15b1-cf72-4a42-9291-7dc7e9d46c8c.pdf
10.1002/anie.201809492,c9a14192-2864-4281-a720-20314fba835c.pdf
10.1016/j.apcata.2017.03.022,48c39e62-3b47-43bd-b02e-9f8df27295a2.pdf
10.1016/j.apcatb.2016.01.002,914e5390-bebd-4dec-b6bb-fb7a3cb401ac.pdf
10.1016/j.apcatb.2016.01.044,a8d0caff-a2b8-4f5d-b093-3b84ba72166d.pdf
10.1016/j.apcatb.2015.12.037,e0fb4758-4a71-4892-9f03-cc7464209ec1.pdf
10.1016/j.apcatb.2016.05.071,cbda6f81-ef15-4678-8262-c66d62dec3f8.pdf
10.1016/j.apcatb.2016.06.039,b18c022a-2b1b-4150-baf3-982f45cc41a3.pdf
10.1016/j.apcatb.2016.06.057,7d81e303-7a3b-4bd0-89d5-5c5c3be3e12b.pdf
10.1016/j.apcatb.2016.10.001,056e5d85-bfa6-4488-bbda-33d124a983a1.pdf
10.1016/j.apcatb.2016.11.062,7f8271f3-675b-4e29-a4c0-64d20d15ecc3.pdf
10.1016/j.apcatb.2016.10.065,feb3bf85-155d-4265-88df-dd262fa311f5.pdf
10.1016/j.apcatb.2017.01.035,af040f54-16a8-4d9b-9cad-67b71ecb69c4.pdf
10.1016/j.apcatb.2017.02.076,b86486ca-6032-406f-bb44-25eab168ab9a.pdf
10.1016/j.apcatb.2017.03.006,3ac0feaf-0c50-4fdb-abeb-85d1f603f897.pdf
10.1016/j.apcatb.2017.03.018,696d0603-2aee-4c18-a01b-9dadd4f65a79.pdf
10.1016/j.apcatb.2018.12.028,c7176965-a6e4-46d8-9247-57838ae608e4.pdf
10.1016/j.apcatb.2018.10.023,5ec48181-e2cb-4167-905b-56dad9fb18b9.pdf
10.1016/j.apcatb.2018.08.003,5f4ab9c3-9120-41cf-ab2b-0d963cac801a.pdf
10.1016/j.apcatb.2018.07.027,637aff85-5f57-485c-a261-e18bbe2e666d.pdf
10.1016/j.apcatb.2018.06.019,667b5089-a339-4c4e-92cd-8142d9b42f84.pdf
10.1016/j.apcatb.2018.02.042,fd730035-09cc-42ec-9074-e7a2f194fb71.pdf
10.1016/j.apcatb.2017.12.071,3c7a8aac-b79c-404c-89e8-b95c072b8630.pdf
10.1016/j.apcatb.2017.11.022,ae9d684c-d50e-4037-9ca3-e90367552d3e.pdf
10.1016/j.apcatb.2019.117768,244c0a9b-f6e5-4ffe-9700-6471dbf0673a.pdf
10.1016/j.apcatb.2019.03.025,e73eceae-2286-4ab9-b280-fc1ee0ce47c2.pdf
10.1016/j.apcatb.2018.11.010,31ddf063-91bc-45a2-82e5-6291546fd28d.pdf
10.1016/j.apcatb.2018.11.021,9adea3d3-ac22-4299-af49-348b986aceec.pdf
10.1016/j.apcatb.2018.10.017,7ec28209-500d-4518-8f65-b0f3ae78a48e.pdf
10.1016/j.apcatb.2018.09.073,ee07c908-0c81-4807-b441-d2d654e9b2e9.pdf
10.1016/j.apcatb.2018.07.066,fa561dd7-16cd-473c-be3d-f239bbba1aa8.pdf
10.1016/j.apcatb.2018.06.042,43c28969-3b38-43da-b22c-6821c2480f46.pdf
10.1016/j.apsusc.2016.06.148,d66a6d70-ebda-4ce3-b6c8-599196808097.pdf
10.1016/j.apsusc.2016.10.118,34ca62e0-8b23-494b-b785-bcde3189837e.pdf
10.1016/j.apsusc.2017.02.178,4861feff-7fde-48e8-8f01-e414de8c4f7e.pdf
10.1016/j.apsusc.2019.01.176,0017eb83-e96e-4f00-a6fc-ebd0deacced9.pdf
10.1016/j.apsusc.2017.01.171,96471810-a084-4fa0-8f8b-bb3c3ee9eba6.pdf
10.1016/j.apsusc.2019.03.333,4af73597-5e9d-4812-809a-88d5d69c67ca.pdf
10.1016/j.apsusc.2018.09.099,5ebc3e70-4e31-4c56-8546-6636b8722c92.pdf
10.3762/bjnano.10.44,54551a5c-e7a5-4476-97b7-c04c7ca7b6b5.pdf
10.1016/j.catcom.2016.01.019,ecaeda3f-5a60-4b06-9dca-ca01b2844ecf.pdf
10.1016/j.catcom.2016.05.025,72b3a745-afbc-4d5d-a3bf-1700c0ab4b89.pdf
10.1039/C5CY01280E,259b988f-a941-4ce1-8976-fdfd93118541.pdf
10.1039/C5CY00767D,7cce2d4c-7b58-4677-b2db-f7f64401fd79.pdf
10.1039/C6CY01237J,176ef8c6-e572-46c2-8f81-b02daa88b261.pdf
10.1039/c8cy00158h,9cc3be0b-a16f-4ca6-9ae9-9e827bb94966.pdf
10.1016/j.cattod.2015.09.004,732685b2-cf58-4503-bca5-b273968f1143.pdf
10.3390/catal7020063,0f3fe642-c563-4364-82b1-bad7371d66bf.pdf
10.3390/catal8100430,3ed2a9ff-b48c-4bec-b64b-eafaca828c0c.pdf
10.3390/catal8090353,26fdf29a-642f-4704-94e2-bc8f185ce004.pdf
10.3390/catal8010041,e94966e7-1114-49bf-9f16-68ac6deef190.pdf
10.3390/catal8120581,1d3f60c6-9b3c-4d27-8571-e9de7e4f1cae.pdf
10.1016/j.ceramint.2016.09.112,c1062c1c-344a-499e-871c-e55526d0effa.pdf
10.1016/j.ceramint.2017.02.093,e5d953f4-ad57-4687-af8b-756289f7f466.pdf
10.1002/cctc.201600782,e2d84eee-1c55-433a-a7d1-02e9b24488d2.pdf
10.1002/cctc.201800476,5be81038-efe1-4810-915b-0f682d7dc5dc.pdf
10.1016/j.cej.2016.01.032,4c52acdb-889d-45e5-b5f1-dee6828d39f4.pdf
10.1016/j.cej.2017.02.044,3d57da32-8b90-44cf-89f7-264c702ce618.pdf
10.1246/cl.151061,2d039f20-cba1-4d8e-a97b-4ce689694b4f.pdf
10.1021/acs.chemmater.7b04313,737a5380-a83f-4016-afa3-4e301f9fd7cb.pdf
10.1002/chem.201804925,158e59c9-061a-4d9b-a328-caa17283bc6a.pdf
10.1002/chem.201803250,066c20c6-2495-4e24-a66c-c40cfa452735.pdf
10.1002/cssc.201600088,0a0c32ba-fbff-47e2-a77d-7e11da13c829.pdf
10.1016/j.scib.2019.05.014,174feb0d-31b1-48e4-9be1-791c66c622ef.pdf
10.1039/C6CE00248J,ef9a1a4c-d0c4-4282-b19c-895feae00251.pdf
10.1039/C5DT04124D,3906e74d-2c83-4f1b-893e-dc75bb848087.pdf
10.1039/c9dt00792j,0d73c9ce-9001-4da6-a159-219c5cd0c828.pdf
10.1016/j.diamond.2018.11.002,dd5a109a-4a6f-488c-afcc-69d244e732b9.pdf
10.1163/156856794X00568,4a1c7b7d-fc5e-4bd4-9f51-3d782bdfa972.pdf
10.1080/15567036.2016.1255678,46f07aa5-d443-4d81-bfc7-02bd518d785f.pdf
10.1002/ente.201600578,09c5af72-d725-411b-9959-a664575e6355.pdf
10.1007/s11356-016-7032-3,6c848200-8fbc-416d-bfbe-424b83000736.pdf
10.1039/C5GC02308D,db94dd8c-6c79-4800-8b2f-5c8a4af9c452.pdf
10.1039/c7gc02963b,412a9606-9def-423b-bdbe-6283196b2f20.pdf
10.1021/acs.iecr.8b04123,58b9aad8-39af-46cd-94e1-bf2c6997a976.pdf
10.1021/acs.inorgchem.9b00371,939e4ded-9139-4f9b-9b82-87318b387d3f.pdf
10.1016/j.ijhydene.2015.12.066,dd845780-75f5-477a-a9d9-79b5a7aab583.pdf
10.1016/j.ijhydene.2017.01.126,1979687d-a705-4603-9985-ae53b8e53799.pdf
10.1016/j.ijhydene.2018.07.193,361f6270-8cb8-4749-afac-26883e660732.pdf
10.1016/j.jcat.2016.10.030,8a59130b-61e4-4a91-941d-75d102883f7f.pdf
10.1016/j.jcat.2018.04.020,57104ad0-fc7a-4b05-b493-268c7ecccd20.pdf
10.1016/j.jcat.2018.12.009,cd4d0621-132e-42d7-990f-e884497df2ee.pdf
10.1016/j.jcat.2018.11.004,ba4f269e-328a-4183-8ab5-c68c20083808.pdf
10.1016/j.jcou.2017.02.004,e2b27d8e-9941-4212-9da7-8f694e8fc817.pdf
10.1016/j.jcou.2017.02.002,78b026db-c613-4947-baec-907d4160be4e.pdf
10.1016/j.jcou.2018.10.006,5b0d682e-5460-48f9-b890-0d0810919853.pdf
10.1016/j.jcou.2018.01.024,419dd913-3202-4b04-a4f1-7a432447ead8.pdf
10.1016/j.jcou.2018.02.006,de05c741-d8fa-4ab1-8631-6caf3d1c4ffd.pdf
10.1016/j.jcis.2018.12.022,e561355a-e3ab-4241-a15d-c54a28ead9b1.pdf
10.1016/j.jhazmat.2016.03.052,222c93d3-95fe-4b19-85bb-e5a3a07689b3.pdf
10.1016/j.jhazmat.2017.10.007,4143296e-2de0-4f07-bd49-f31ae99f4386.pdf
10.1039/C6TA00429F,1eee1981-60ef-484c-b24f-2b9d78038216.pdf
10.1039/c6ta08310b,b15ec049-fcfa-4786-8591-9082702cdd24.pdf
10.1039/C6TA11121A,ba577e5a-14eb-467c-bbc6-ad668214dbbf.pdf
10.1039/c8ta08091g,181260a9-af7e-479d-ab2b-3e37695e2a0a.pdf
10.1039/c8ta12255e,b8fa1b5b-d3c7-43a8-8ddc-46030e2e29b9.pdf
10.1039/c8ta09302d,d89252c4-6284-47b4-b060-a8b63c3f4960.pdf
10.1557/jmr.2018.294,788428c5-dcef-4e8d-bafe-32fe8dc41c42.pdf
10.1016/j.molcata.2016.07.019,dd9fa803-7120-4a0b-9131-0ae094154b1e.pdf
10.1155/2016/6012896,b0a79324-fb91-4431-815b-e7be43fd043b.pdf
10.1166/jnn.2017.13078,7374ab12-c1fd-4fc8-8e01-ead1dc0cfabf.pdf
10.1016/j.jphotochem.2018.09.006,ec985410-7cb4-434f-a70b-85ff439a07ae.pdf
10.1021/acs.jpca.6b07236,9f80cf8e-f6c8-4e58-ab83-60f51c708ff6.pdf
10.1021/acs.jpcc.5b08893,cb00216c-967f-401c-bcb9-6509e484c763.pdf
10.1021/acs.jpcc.6b12683,207a152e-8d6a-4946-afd0-337415d87c64.pdf
10.1021/acs.jpcc.8b04239,30e6b1c5-470e-44a2-93f4-1d6e56e42056.pdf
10.1007/s10971-016-3994-3,733cc1c7-e07d-4944-91dc-3bc9906a661b.pdf
10.1016/j.supflu.2016.12.010,d1ce1350-f394-4191-bf97-9f9b0d283379.pdf
10.1021/jacs.6b05304,874e9a12-051d-4e4e-beb9-765fa9d8bfaf.pdf
10.1021/jacs.7b00266,b26c45c0-95f6-4160-8e38-0a01747f47ba.pdf
10.1021/jacs.9b02997,5b86a9c0-6a57-4ec1-a753-632d741eff6b.pdf
10.1021/jacs.8b10247,d2768040-c22b-40bd-b840-2ea708450995.pdf
10.21577/0103-5053.20180026,9ee4e26a-75c7-4469-b014-0f70107d939b.pdf
10.4191/kcers.2018.55.4.03,3539ed77-38a9-4e50-8cd4-8b7ea7702214.pdf
10.1098/rsos.181789,ab8d9753-5a59-4584-bdb1-6df95f8ef266.pdf
10.1007/s11814-018-0007-y,6447369f-b5cb-4b8c-93e8-b9f8943daf15.pdf
10.3390/ma11020307,918f540b-3b82-425a-a8ae-826a16d2d957.pdf
10.1016/j.matdes.2016.06.031,ecec742f-0fcc-4942-ab3a-a062abf1cb2e.pdf
10.1016/j.matlet.2016.04.193,24b04762-37ec-474b-91fa-d23081568f60.pdf
10.1016/j.matlet.2018.08.072,6df2843d-db6c-4c08-a56a-c6287262c6dc.pdf
10.1016/j.materresbull.2019.110499,12456aad-7370-4028-8bd2-462b9b0320e9.pdf
10.1016/j.nanoen.2017.03.021,ca371b04-f1b9-44cf-8eac-86369b1df1c7.pdf
10.1016/j.nanoen.2019.04.029,46f0d3b2-808d-473b-bb5b-1f0632c29a2a.pdf
10.1021/acs.nanolett.8b00197,729a33d4-f0c4-468b-9af9-38d470772b6d.pdf
10.1007/s12274-016-1063-4,243d7ccb-eb96-4574-9a65-a976ff2ed3ca.pdf
10.1007/s12274-016-1391-4,4ee59f7a-f534-40c2-961e-dabed38a18f0.pdf
10.1039/C5NR08747C,8dd771a5-efab-495b-9ba8-966df671700e.pdf
10.1039/C5NR05332C,70536bba-870f-4c4d-9aa5-80c826d2e206.pdf
10.1039/C6NR02547A,e3de7651-48f8-478a-8990-b9c8b5768a6b.pdf
10.1039/c6nr02525k,3a15f763-6e42-411f-be90-e1690fdf1c59.pdf
10.1039/C6NR02124G,29b20b3d-c216-47c3-bf46-e31ebc9d4955.pdf
10.1039/c6pp00235h,485dd46e-9a88-4978-aa07-1bb60857681c.pdf
10.1039/c5cp07854g,3e0e3223-bebf-44d0-bc00-9798006b6809.pdf
10.1109/RTSI.2018.8548363,aad9b230-7662-494d-b577-a193456fda00.pdf
10.1039/C5RA26761G,646b30dd-8af5-41b4-8b6c-6f9c457c57fb.pdf
10.1039/c7ra00765e,066177ba-3ce5-449c-9bbf-4ba11fd696f5.pdf
10.1039/c8ra02362j,4e96bdf7-68f3-43dc-b7df-2b19909d041a.pdf
10.1002/smll.201603938,afda140d-0da5-47a8-8299-38cbaaa6e613.pdf
10.1002/smll.201805473,5c98e42e-b597-4500-be57-d7ae0d656322.pdf
10.1016/j.solener.2018.02.063,34efcde0-d4db-43c7-838d-0d2c047e8b5d.pdf
10.1016/j.solmat.2016.07.001,1aeaffb3-c37f-421e-9d24-dc76bc51bb81.pdf
10.1007/s11244-016-0550-x,c4971c90-7fb5-4ca7-8963-6c12681e4c49.pdf
10.1007/s11244-017-0797,b153a6c2-c4b2-49fe-b805-f2388fd7a720.pdf
10.1016/j.egypro.2019.01.148,451c000d-0e4d-44a0-b41a-7c345b3b1e44.pdf
10.1016/j.chempr.2020.01.005,b0b586cb-47b1-44da-87b8-6ab3c1830bfb.pdf
10.1021/acsami.8b09455,02148e4e-f10f-492f-b3ce-74a9182ad967.pdf
10.1021/acsami.7b13043,f21594ad-61e5-40b2-bc66-4327c2ad7e17.pdf
10.1021/acsami.0c00163,3d739a2f-28be-46d9-a532-288dba3974ae.pdf
10.1021/acsomega.8b03247,91023a29-52f6-4656-8580-b28d55664567.pdf
10.1021/acsami.0c04028,e0eab89b-9a39-4409-a4e8-fc40c77a984c.pdf
10.1021/acsami.8b22434,245f7a54-f01e-4f64-8b25-2250ab6a6917.pdf
10.1021/acsami.8b02552,06f353bf-0fba-47be-b341-e327806e5130.pdf
10.1021/acsami.8b04982,6a75ff68-4668-49fa-b6ce-d7a04cad7caa.pdf
10.1021/acscatal.8b00104,a2d2390d-b0ae-419c-a13b-f62b91c0f5a0.pdf
10.1021/acscatal.8b00003,0ae1f7a2-5e9b-4883-b9fb-5da73547fffb.pdf
10.1021/acscatal.8b00989,fbaeffc3-101d-418a-af31-7c953721e2e4.pdf
10.1021/acsnano.8b00110,3062d77a-f1e0-42d2-aeff-4f2daffe8898.pdf
10.1021/acsanm.9b02083,8525b6a5-09b0-4cb6-87f9-5cba283271e1.pdf
10.1021/acssuschemeng.8b01073,47b4cb60-dedc-4d74-a461-58fe0a6d3b8d.pdf
10.1021/acssuschemeng.7b03974,e3b3d39f-5f98-432a-9a57-12db570d11e0.pdf
10.1021/acssuschemeng.7b03119,05b607e7-f59e-4f72-9b6a-c55c8082cf36.pdf
10.1021/acssuschemeng.9b06751,0d69089f-b157-42ff-9083-9f39692f0b5f.pdf
10.1021/acssuschemeng.9b07591,75f7b7e2-04f9-4862-95c2-44c1593f262f.pdf
10.1002/adma.201908350,9cd40cad-5aca-40bb-824e-3a51217b30ab.pdf
10.1002/adma.201807226,4a38bbee-1f89-42ef-9eb4-ab8b73f1a42e.pdf
10.1002/adma.201802981,99bbfc38-3038-43d2-aaf1-8389f3ec04ef.pdf
10.1016/j.apt.2020.04.014,5d58a2a5-dfbf-496a-926f-90610a9d3f7a.pdf
10.1002/anie.201907082,63ca2643-7928-4735-9f06-bf44def6cb6d.pdf
10.1002/anie.201810648,9233215d-dd2b-4a7a-a69f-b1bb20fe9f94.pdf
10.1016/j.apcata.2020.117459,a21221de-ea83-4d83-b576-b33311601ee6.pdf
10.1016/j.apcata.2020.117503,9f462d68-12d0-44c8-9d39-42f4f5033556.pdf
10.1016/j.apcatb.2020.119006,2fb695f7-f531-4cac-8674-4741cc9b1e43.pdf
10.1016/j.apcatb.2018.02.018,523b3b88-27a0-4817-af10-86c08c792d6e.pdf
10.1016/j.apcatb.2018.02.046,4da9a7b7-80f7-4e3b-ba71-895760fe0b0d.pdf
10.1016/j.apcatb.2018.01.028,2c74385c-8a73-4c78-9c5d-f5fd3b024a9a.pdf
10.1016/j.apcatb.2018.01.005,4fe85afe-e78b-4015-b008-fae7c0839026.pdf
10.1016/j.apcatb.2017.10.053,27791868-d609-4096-80a4-738db87f6dac.pdf
10.1016/j.apcatb.2017.11.035,eb1a67e6-f8ba-4c8a-bc20-3e5eaa9204de.pdf
10.1016/j.apcatb.2017.11.011,26b32492-7682-4d74-97b5-b67d5c3784af.pdf
10.1016/j.apcatb.2020.118736,6f7f1101-4525-4cd0-932a-063eaccff809.pdf
10.1016/j.apcatb.2019.118519,de83e06f-1542-4317-92da-ebd7174a0c94.pdf
10.1016/j.apcatb.2019.118208,714aa4f9-faa5-41e4-9c26-ffc30f165c91.pdf
10.1016/j.apcatb.2020.118738,9a801097-a445-496b-a795-72e63230c77a.pdf
10.1016/j.apcatb.2020.118810,1023e579-7910-4184-8cca-aa3a4c171ec1.pdf
10.1016/j.apcatb.2020.118760,a400bd9d-af34-4157-9596-4ce5444b6582.pdf
10.1016/j.apcatb.2019.118380,93b5afb6-e686-428f-9dcf-ba4898986ca7.pdf
10.1016/j.apcatb.2020.118849,718e38dd-4b91-4f6f-9951-df2601d174f8.pdf
10.1016/j.apcatb.2020.118618,e3825d04-6ac8-40bc-8ac7-b101f1a3291b.pdf
10.1016/j.apcatb.2018.08.060,11ed417d-68f1-47c5-b80e-d420929657eb.pdf
10.1016/j.apcatb.2020.118876,d1016439-4fb6-4c54-8927-f50fd11f74c5.pdf
10.1016/j.apcatb.2020.118867,54854a1c-01f8-49d3-b1b7-1a72bf0f6866.pdf
10.1016/j.apcatb.2020.118884,bae24862-093b-47a3-bdf3-e5c2077d1dc6.pdf
10.1016/j.apcatb.2020.118870,2b132606-e4b6-4100-b6d7-7f8592513004.pdf
10.1016/j.apcatb.2020.118931,39065b91-e233-4a80-b1e4-6a0d2c3f95ce.pdf
10.1016/j.apsusc.2018.02.162,866f53e7-1af9-4c50-97f5-cbc948b966dc.pdf
10.1016/j.apsusc.2017.11.116,2ff5837e-68c1-410a-9cd8-467e1d4fa86c.pdf
